VM name,status,Date Created,OS,memGB,diskGB,IP,vApp name,vApp status,Application,Application Owner,Owner Email,OrgVDC,Organization,VM description,vApp description
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 (64-bit),2,93,10.127.239.21,appd-BASE_DBA_MSSQL_2008R2-1.0.0-tanandhan-4276-e997e353-e361-4498-86e3-d5caa18ca7e4,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 (64-bit),4,93,10.127.239.118,appd-BASE_DBA_MSSQL_2008R2-1.0.0-tanandhan-5359-3029c248-896d-48b3-9283-b7794beaead2,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 (64-bit),2,93,10.127.239.81,appd-BASE_DBA_MSSQL_2008R2-1.0.0-tanandhan-3045-77d340b6-369e-4132-a576-89b2fc5d6031,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 R2 (64-bit),2,200,10.127.239.102,appd-BASE_DBA_MSSQL_2008R2-1.0.0-nsanthanam-4215-aa83c227-966b-4039-8f87-c4202c8686f1,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 (64-bit),4,93,10.127.239.80,appd-BASE_DBA_MSSQL_2008R2-1.0.0-nsanthanam-2865-68b7cc22-4cd4-4241-a272-10b62cf0ac94,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 (64-bit),2,93,10.127.239.107,appd-BASE_DBA_MSSQL_2008R2-1.0.0-tanandhan-4279-07fc9bba-769d-407b-ae14-38ac1c371fe8,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 (64-bit),2,93,10.127.239.83,appd-BASE_DBA_MSSQL_2008R2-1.0.0-tanandhan-3101-0b461893-12bc-49c0-8a0c-4b0623555636,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 (64-bit),2,93,10.127.239.78,appd-BASE_DBA_MSSQL_2008R2-1.0.0-nsanthanam-2736-0a72544c-58e0-403b-9978-78f86ba14100,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 R2 (64-bit),4,360,10.127.239.64,appd-BASE_DBA_MSSQL_2008R2-1.0.0-nsanthanam-1837-19f22fa1-87e1-4a46-bd20-707b39679fda,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 R2 (64-bit),4,360,10.127.239.72,appd-BASE_DBA_MSSQL_2008R2-1.0.0-nsanthanam-1963-806ae4a6-b880-44bb-b4b6-7b72e0656117,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2K8_R2_Enterprise_with_SQL_1.0,PoweredOn,,Microsoft Windows Server 2008 R2 (64-bit),4,360,10.127.234.98,appd-BASE_DBA_MSSQL_2008R2-1.0.0-admin-2249-89455fb8-0823-4f31-a113-4267c5241a2d,PoweredOn,,,,CorpIT-NonSDLC-Windows-PAYG1,corpit-nonsdlc,"",""
WIN2K8-SQL2K8R2,PoweredOn,,Microsoft Windows Server 2008 R2 (64-bit),8,360,10.127.239.76,WIN2K8-SQL12K,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
WIN2K8-SQL2K8R2,PoweredOn,,Microsoft Windows Server 2008 R2 (64-bit),8,360,10.127.239.44,Sand box,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"","HZ# 1511588"
win2k8-temp-s,PoweredOn,,Microsoft Windows Server 2008 (64-bit),2,93,10.127.239.82,new-win2k8r2-mssql-small,PoweredOn,,,,CorpIT-NonSDLC-MSSQL-PAYG1,corpit-nonsdlc,"",""
Win2k8-Tools-4,PoweredOn,,Microsoft Windows Server 2008 R2 (64-bit),4,40,10.127.234.129,win2k3-tools-4,PoweredOn,,,,CorpIT-NonSDLC-Windows-PAYG1,corpit-nonsdlc,"",""
Windows server 2008 template,PoweredOn,,Microsoft Windows Server 2008 R2 (64-bit),4,88,10.127.234.147,TEST-SRINI-1,PoweredOn,,,,CorpIT-NonSDLC-Windows-PAYG1,corpit-nonsdlc,"Win2k8R2-Template-small-01072014",""
wwwapps-test40-dbmaster-1,PoweredOff,,CentOS 4/5/6/7 (64-bit),2,81,10.127.242.45,vApp_ehambarama_48,PoweredOff,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
wwwb-test12-job-1,PoweredOn,,Other Linux (64-bit),2,11,10.127.242.135,Webapp-dev11,ChildrenWithDifferentStatus,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"Application:DSCA
Application owner:IT Custom Web Dev Team (Toby/Wayne)
Project:Tealium
Supported by:IT Custom Web Dev
VMowner: Toby Leung
Tkt: TKT0458306","HN#TASK0077916"
wwwb-test13-job-1,PoweredOn,,Other Linux (64-bit),2,11,10.127.242.122,Webapp-dev11,ChildrenWithDifferentStatus,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"","HN#TASK0077916"
wwwb-test13-job-1-old,PoweredOff,,Other Linux (64-bit),4,132,,Webapp-dev11,ChildrenWithDifferentStatus,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"","HN#TASK0077916"
wwwb-test40-jobs,PoweredOn,,Other Linux (64-bit),2,11,10.127.241.167,wwwb-test40-jobs,PoweredOn,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
www-htcheck,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),1.5,40,10.127.241.63,vApp_www,PoweredOn,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
www-stats,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),0.5,25,10.127.241.64,vApp_www,PoweredOn,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
zenoss-lt-db-sd-1,PoweredOn,,CentOS 4/5/6/7 (64-bit),16,349,10.127.241.197,ZENOSS-CORE,ChildrenWithDifferentStatus,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
zenoss-lt-hub-sd-1,PoweredOn,,CentOS 4/5/6/7 (64-bit),32,363,10.127.241.193,ZENOSS-CORE,ChildrenWithDifferentStatus,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
zenoss-nonprod-col-1,PoweredOn,,CentOS 4/5/6/7 (64-bit),16,347,10.127.240.60,ZENOSS-CORE,ChildrenWithDifferentStatus,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
zenoss-nonprod-col-2,PoweredOn,,CentOS 4/5/6/7 (64-bit),16,347,10.127.240.61,ZENOSS-CORE,ChildrenWithDifferentStatus,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
zenoss-nonprod-da-1,PoweredOff,,CentOS 4/5/6/7 (64-bit),16,347,10.127.240.62,ZENOSS-CORE,ChildrenWithDifferentStatus,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
zenoss-nonprod-hub-1,PoweredOn,,CentOS 4/5/6/7 (64-bit),16,447,10.127.240.59,ZENOSS-CORE,ChildrenWithDifferentStatus,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
Zenoss-test-hub-1,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),3,9,10.127.241.62,zenoss,PoweredOn,,,,CorpIT-NonSDLC-PAYG1-ovDC,corpit-nonsdlc,"",""
BackupVM,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,5,,Backup Server,PoweredOn,,,,CorpITTest31-Allocation1-ovDC,corpittest,"",""
Birtr_DB_1.0,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,376,10.148.234.54,appd-SDDC_DBA_RTRDB-2.0.0-skatpally-1615-e8974fcf-334e-4560-933f-2c10dbc17749,PoweredOn,,,,CorpITTest31-Allocation1-ovDC,corpittest,"",""
bi-rtr-a1-v3tmpl,PoweredOff,,Oracle Linux 4/5/6/7 (64-bit),16,236,10.152.109.98,bi-rtr-a1-v3tmpl-v1,PoweredOff,,,,us01-c4-CorpITTest34-TR-OvDC-34,corpittest,"",""
bi-rtr-a1-v3tmpl,PoweredOff,,Oracle Linux 4/5/6/7 (64-bit),16,236,10.148.236.94,birtr,PoweredOff,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
bi-rtr-a1-v3tmpl,PoweredOff,,Oracle Linux 4/5/6/7 (64-bit),16,236,10.148.236.1,pm-test1,PoweredOff,,,,CorpITTest31-Allocation1-ovDC,corpittest,"",""
bi-test11-rtr-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,236,10.148.236.32,appd-SDDC_PORTALS_OBIEE-3.0.0-admin-2586-d7157f86-e1d6-4272-beb8-5311b988f072,PoweredOn,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
bi-test12-rtr-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,236,10.148.91.70,appd-SDDC_PORTALS_OBIEE-3.0.0-admin-2842-936772ad-80b8-4ae8-8a72-fca4543a8a03,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
bi-test13-rtr-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,236,10.148.54.69,appd-SDDC_PORTALS_OBIEE-3.0.0-admin-1535-7e952a97-2122-40b7-bc50-cd99a16d4531,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
bi-test14-rtr-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,236,10.148.22.1,appd-SDDC_PORTALS_OBIEE-3.0.0-admin-1920-d47a0966-120e-4ad9-8455-69b9413cb951,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
bi-test15-rtr-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,236,10.148.70.70,appd-SDDC_PORTALS_OBIEE-3.0.0-admin-2108-3e407d19-7b01-4e3f-855b-06c26409ce52,PoweredOn,,,,CorpITTest15-Allocation1-ovDC,corpittest,"",""
bi-test16-rtr-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,236,10.148.71.26,appd-SDDC_PORTALS_OBIEE-3.0.0-admin-2502-1350ecad-62cc-46a0-a121-38bbddd2619e,PoweredOn,,,,CorpITTest16-Allocation1-ovDC,corpittest,"",""
bi-test21-rtr-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,236,10.152.118.73,appd-SDDC_PORTALS_OBIEE-2.0.0-admin-4903-51cd3a5e-4fc8-476e-a44d-113397f76907,PoweredOn,,,,US01-C4-CorpITTest21-TR-OVDC21,corpittest,"",""
bi-test33-rtr-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,236,10.152.108.90,appd-SDDC_PORTALS_OBIEE-2.0.0-admin-3492-d680af81-886f-473b-972b-528daad8ae45,PoweredOn,,,,us01-c4-CorpITTest33-TR-OvDC-33,corpittest,"",""
bi-test40-rtr-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,236,10.152.119.33,appd-SDDC_PORTALS_OBIEE-3.0.0-admin-1746-daf4136b-9e53-4735-b423-ce337c343328,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
cat-mln-a1-Ntmpl,PoweredOff,,Red Hat Enterprise Linux 5 (64-bit),2,56,,test,PoweredOff,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
cat-mln-a1-Ntmpl,PoweredOff,,Red Hat Enterprise Linux 5 (64-bit),2,56,10.148.236.114,vApp_nsubramani_75,PoweredOff,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
cat-mln-a1-Ntmpl,PoweredOff,,Red Hat Enterprise Linux 5 (64-bit),2,56,10.148.236.112,catmln,PoweredOff,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
cat-test12-mln-a1,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.91.87,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-994-897956ac-7e91-4efd-8080-88e8ef725c39,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
cat-test12-mln-a2,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.91.4,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-994-897956ac-7e91-4efd-8080-88e8ef725c39,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
cat-test12-mln-a3,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.91.83,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-994-897956ac-7e91-4efd-8080-88e8ef725c39,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
cat-test12-mln-a4,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.91.88,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-994-897956ac-7e91-4efd-8080-88e8ef725c39,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
cat-test13-mln-a1,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.54.98,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-997-c643d1c7-43ec-42f3-940c-1730d23d45cf,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
cat-test13-mln-a2,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.54.96,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-997-c643d1c7-43ec-42f3-940c-1730d23d45cf,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
cat-test13-mln-a3,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.54.97,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-997-c643d1c7-43ec-42f3-940c-1730d23d45cf,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
cat-test13-mln-a4,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.54.99,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-997-c643d1c7-43ec-42f3-940c-1730d23d45cf,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
cat-test14-mln-a1,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.22.32,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1002-1cc7e3f4-3a9b-4211-9f8f-8598413ccf2b,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
cat-test14-mln-a2,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.22.28,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1002-1cc7e3f4-3a9b-4211-9f8f-8598413ccf2b,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
cat-test14-mln-a3,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.22.29,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1002-1cc7e3f4-3a9b-4211-9f8f-8598413ccf2b,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
cat-test14-mln-a4,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.22.100,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1002-1cc7e3f4-3a9b-4211-9f8f-8598413ccf2b,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
cat-test16-mln-a1,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.71.88,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1006-49fbb3a8-89e3-4e17-a478-c85047735567,PoweredOn,,,,CorpITTest16-Allocation1-ovDC,corpittest,"",""
cat-test16-mln-a2,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.71.9,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1006-49fbb3a8-89e3-4e17-a478-c85047735567,PoweredOn,,,,CorpITTest16-Allocation1-ovDC,corpittest,"",""
cat-test16-mln-a3,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.71.11,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1006-49fbb3a8-89e3-4e17-a478-c85047735567,PoweredOn,,,,CorpITTest16-Allocation1-ovDC,corpittest,"",""
cat-test16-mln-a4,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.71.101,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1006-49fbb3a8-89e3-4e17-a478-c85047735567,PoweredOn,,,,CorpITTest16-Allocation1-ovDC,corpittest,"",""
cat-test20-mln-a1,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.152.121.94,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1242-dbd589a8-b8b2-490d-a663-81dbe63bdd42,PoweredOn,,,,US01-C4-CorpITTest20-TR-OVDC1,corpittest,"",""
cat-test20-mln-a2,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.152.121.71,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1242-dbd589a8-b8b2-490d-a663-81dbe63bdd42,PoweredOn,,,,US01-C4-CorpITTest20-TR-OVDC1,corpittest,"",""
cat-test20-mln-a3,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.152.121.93,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1242-dbd589a8-b8b2-490d-a663-81dbe63bdd42,PoweredOn,,,,US01-C4-CorpITTest20-TR-OVDC1,corpittest,"",""
cat-test20-mln-a4,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.152.121.95,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1242-dbd589a8-b8b2-490d-a663-81dbe63bdd42,PoweredOn,,,,US01-C4-CorpITTest20-TR-OVDC1,corpittest,"",""
cat-test21-mln-a1,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.152.118.98,appd-NSDLC_PORTALS_ModelN-1.0.0-pperiwal-2092-e51f6d05-80be-4e74-9828-6846544ae48e,PoweredOn,,,,US01-C4-CorpITTest21-TR-OVDC21,corpittest,"",""
cat-test21-mln-a1-template,PoweredOff,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.91.107,cat-mln,PoweredOff,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
cat-test21-mln-a1-template,PoweredOff,,Red Hat Enterprise Linux 5 (64-bit),4,56,,testrun,PoweredOff,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
cat-test31-mln-a1,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.234.91,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1244-014e2213-9c92-46e1-baf9-b68cf1f8c2f2,PoweredOn,,,,CorpITTest31-Allocation1-ovDC,corpittest,"",""
cat-test31-mln-a2,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.234.89,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1244-014e2213-9c92-46e1-baf9-b68cf1f8c2f2,PoweredOn,,,,CorpITTest31-Allocation1-ovDC,corpittest,"",""
cat-test31-mln-a3,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.234.90,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1244-014e2213-9c92-46e1-baf9-b68cf1f8c2f2,PoweredOn,,,,CorpITTest31-Allocation1-ovDC,corpittest,"",""
cat-test31-mln-a4,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.148.234.92,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1244-014e2213-9c92-46e1-baf9-b68cf1f8c2f2,PoweredOn,,,,CorpITTest31-Allocation1-ovDC,corpittest,"",""
cat-test50-mln-a1,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.127.106.98,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1609-d72e0a98-618c-47df-9df9-410edd99cd8d,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
cat-test50-mln-a2,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.127.106.96,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1609-d72e0a98-618c-47df-9df9-410edd99cd8d,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
cat-test50-mln-a3,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.127.106.97,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1609-d72e0a98-618c-47df-9df9-410edd99cd8d,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
cat-test50-mln-a4,PoweredOn,,Red Hat Enterprise Linux 5 (64-bit),4,56,10.127.106.99,appd-NSDLC_PORTALS_ModelN-1.0.0-stephenn-1609-d72e0a98-618c-47df-9df9-410edd99cd8d,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
CBR_SOLR_APP_1.0_0_,PoweredOn,,Other 2.6.x Linux (64-bit),2,70,10.148.78.64,appd-SDDC_WEB_CBR_SOLR-3.0.0-admin-2982-fb63ac7b-ee44-4f84-a0df-6ec2840b6bc1,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
CBR_SOLR_APP_1.0_0_,PoweredOn,,Other 2.6.x Linux (64-bit),2,70,10.148.78.14,appd-SDDC_WEB_CBR_SOLR-3.0.0-kotamrajus-2911-99000d58-e5ff-4e56-aa3e-3356c815efa4,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
CBR_SOLR_APP_1.0_0_,PoweredOn,,Other 2.6.x Linux (64-bit),2,70,10.127.106.109,appd-SDDC_WEB_CBR_SOLR-3.0.0-aarumugam-2778-bc6f0413-edd2-4294-9cfd-299db187d309,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
CBR_SOLR_APP_1.0_0_,PoweredOn,,Other 2.6.x Linux (64-bit),2,70,10.127.106.4,appd-SDDC_WEB_CBR_SOLR-3.0.0-admin-2805-027e79e3-10ca-4cec-9133-157b22099687,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
CBR_SOLR_APP_1.0_0_,PoweredOff,,Other 2.6.x Linux (64-bit),2,70,10.152.119.2,appd-SDDC_WEB_CBR_SOLR-3.0.0-admin-1715-15d39161-9da0-4520-97ee-dbbb9ec137c3,PoweredOff,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
cbr-solr-1-v3tmpl,PoweredOff,,Other 2.6.x Linux (64-bit),4,70,10.152.109.91,cbr-solr-1-v3tmpl-v1,PoweredOff,,,,us01-c4-CorpITTest34-TR-OvDC-34,corpittest,"",""
cbr-solr-1-v3tmpl,PoweredOff,,Other 2.6.x Linux (64-bit),4,70,10.148.236.132,cbr-solr,PoweredOff,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
cbr-test11-repo-1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,69,10.148.236.40,appd-SDDC_PORTALS_CBR_REPO-3.0.0-admin-2630-82a64033-91bb-4457-a8e2-466535d8da8f,PoweredOn,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
cbr-test11-solr-1,PoweredOn,,Other 2.6.x Linux (64-bit),2,70,10.148.236.10,appd-SDDC_WEB_CBR_SOLR-3.0.0-admin-2607-60cc3807-81d6-4999-8c56-911a05e99b4e,PoweredOn,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
cbr-test12-repo-1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,69,10.148.91.97,appd-SDDC_PORTALS_CBR_REPO-3.0.0-admin-2851-484d9740-3c46-4053-9d4d-790d2e9bd630,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
cbr-test12-solr-1,PoweredOn,,Other 2.6.x Linux (64-bit),2,70,10.148.91.5,appd-SDDC_WEB_CBR_SOLR-3.0.0-admin-2862-eb75c79c-f616-439b-84fc-09f6497704a6,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
cbr-test13-repo-1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,53,10.148.54.63,appd-SDDC_PORTALS_CBR_REPO-3.0.0-admin-1555-7c912461-e63f-461f-83bf-44f3faf95f55,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
cbr-test13-solr-1,PoweredOn,,Other 2.6.x Linux (64-bit),2,70,10.148.54.20,appd-SDDC_WEB_CBR_SOLR-3.0.0-admin-1513-1927d8bb-28ee-4ebf-b14a-9a33800c07a9,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
cbr-test14-repo-1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,69,10.148.22.67,appd-SDDC_PORTALS_CBR_REPO-3.0.0-admin-1910-08fcf74a-7eff-43c0-9b67-101766de55e6,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
cbr-test14-solr-1,PoweredOn,,Other 2.6.x Linux (64-bit),2,70,10.148.22.92,appd-SDDC_WEB_CBR_SOLR-3.0.0-admin-1951-3c5124e5-0b51-4b95-a8c5-51f516fc712e,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
cbr-test15-repo-1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,69,10.148.70.77,appd-SDDC_PORTALS_CBR_REPO-3.0.0-admin-2138-c272361c-e8f0-499a-83c2-33f5dfbea73b,PoweredOn,,,,CorpITTest15-Allocation1-ovDC,corpittest,"",""
cbr-test15-solr-1,PoweredOn,,Other 2.6.x Linux (64-bit),2,70,10.148.70.8,appd-SDDC_WEB_CBR_SOLR-3.0.0-admin-2114-08295715-85aa-46bb-840e-11f72e81c4ee,PoweredOn,,,,CorpITTest15-Allocation1-ovDC,corpittest,"",""
cbr-test16-repo-1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,69,10.148.71.86,appd-SDDC_PORTALS_CBR_REPO-3.0.0-admin-2474-81c7a95c-d91a-47c0-941f-f95cfce32c10,PoweredOn,,,,CorpITTest16-Allocation1-ovDC,corpittest,"",""
